location_set_version_id,location_set_id,location_id,ihme_loc_id,location_name,level,parent_id,path_to_top_parent,region_id,region_name,super_region_id,super_region_name,sort_order,location_ascii_name,location_name_short,location_type_id,location_type,is_estimate,most_detailed,lancet_label,local_id,developed,start_date,end_date,date_inserted,last_updated
714,35,132,PAN,Panama,3,124,"1,103,124,132",124,Central Latin America,103,Latin America and Caribbean,541,Panama,Panama,2,admin0,1,1,Panama,PAN,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,133,VEN,Venezuela (Bolivarian Republic of),3,124,"1,103,124,133",124,Central Latin America,103,Latin America and Caribbean,542,Venezuela (Bolivarian Republic of),Venezuela (Bolivarian Repub.,2,admin0,1,1,Venezuela,VEN,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,134,R14,Tropical Latin America,2,103,"1,103,134",134,Tropical Latin America,103,Latin America and Caribbean,543,Tropical Latin America,Trop Latin Am,6,region,0,0,Tropical Latin America,R14,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,135,BRA,Brazil,3,134,"1,103,134,135",134,Tropical Latin America,103,Latin America and Caribbean,544,Brazil,Brazil,2,admin0,0,0,Brazil,BRA,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4750,BRA_4750,Acre,4,135,"11,031,341,354,750",134,Tropical Latin America,103,Latin America and Caribbean,545,Acre,Acre,3,admin1,1,1,Acre,BR-AC,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4751,BRA_4751,Alagoas,4,135,"11,031,341,354,751",134,Tropical Latin America,103,Latin America and Caribbean,546,Alagoas,Alagoas,3,admin1,1,1,Alagoas,BR-AL,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4753,BRA_4753,Amapá,4,135,"11,031,341,354,753",134,Tropical Latin America,103,Latin America and Caribbean,547,Amapa,Amapa,3,admin1,1,1,Amapá,BR-AP,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4752,BRA_4752,Amazonas,4,135,"11,031,341,354,752",134,Tropical Latin America,103,Latin America and Caribbean,548,Amazonas,Amazonas,3,admin1,1,1,Amazonas,BR-AM,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4754,BRA_4754,Bahia,4,135,"11,031,341,354,754",134,Tropical Latin America,103,Latin America and Caribbean,549,Bahia,Bahia,3,admin1,1,1,Bahia,BR-BA,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4755,BRA_4755,Ceará,4,135,"11,031,341,354,755",134,Tropical Latin America,103,Latin America and Caribbean,550,Ceara,Ceara,3,admin1,1,1,Ceará,BR-CE,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4756,BRA_4756,Distrito Federal,4,135,"11,031,341,354,756",134,Tropical Latin America,103,Latin America and Caribbean,551,Distrito Federal,Distrito Federal,3,admin1,1,1,Distrito Federal,BR-DF,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4757,BRA_4757,Espírito Santo,4,135,"11,031,341,354,757",134,Tropical Latin America,103,Latin America and Caribbean,552,Espirito Santo,Espirito Santo,3,admin1,1,1,Espírito Santo,BR-ES,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4758,BRA_4758,Goiás,4,135,"11,031,341,354,758",134,Tropical Latin America,103,Latin America and Caribbean,553,Goias,Goias,3,admin1,1,1,Goiás,BR-GO,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4759,BRA_4759,Maranhão,4,135,"11,031,341,354,759",134,Tropical Latin America,103,Latin America and Caribbean,554,Maranhao,Maranhao,3,admin1,1,1,Maranhão,BR-MA,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4762,BRA_4762,Mato Grosso,4,135,"11,031,341,354,762",134,Tropical Latin America,103,Latin America and Caribbean,555,Mato Grosso,Mato Grosso,3,admin1,1,1,Mato Grosso,BR-MT,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4761,BRA_4761,Mato Grosso do Sul,4,135,"11,031,341,354,761",134,Tropical Latin America,103,Latin America and Caribbean,556,Mato Grosso do Sul,Mato Grosso do Sul,3,admin1,1,1,Mato Grosso do Sul,BR-MS,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4760,BRA_4760,Minas Gerais,4,135,"11,031,341,354,760",134,Tropical Latin America,103,Latin America and Caribbean,557,Minas Gerais,Minas Gerais,3,admin1,1,1,Minas Gerais,BR-MG,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4763,BRA_4763,Pará,4,135,"11,031,341,354,763",134,Tropical Latin America,103,Latin America and Caribbean,558,Para,Para,3,admin1,1,1,Pará,BR-PA,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4764,BRA_4764,Paraíba,4,135,"11,031,341,354,764",134,Tropical Latin America,103,Latin America and Caribbean,559,Paraiba,Paraiba,3,admin1,1,1,Paraíba,BR-PB,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4765,BRA_4765,Paraná,4,135,"11,031,341,354,765",134,Tropical Latin America,103,Latin America and Caribbean,560,Parana,Parana,3,admin1,1,1,Paraná,BR-PR,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4766,BRA_4766,Pernambuco,4,135,"11,031,341,354,766",134,Tropical Latin America,103,Latin America and Caribbean,561,Pernambuco,Pernambuco,3,admin1,1,1,Pernambuco,BR-PE,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4767,BRA_4767,Piaui,4,135,"11,031,341,354,767",134,Tropical Latin America,103,Latin America and Caribbean,562,Piaui,Piaui,3,admin1,1,1,Piauí,BR-PI,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4768,BRA_4768,Rio de Janeiro,4,135,"11,031,341,354,768",134,Tropical Latin America,103,Latin America and Caribbean,563,Rio de Janeiro,Rio de Janeiro,3,admin1,1,1,Rio de Janeiro,BR-RJ,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4769,BRA_4769,Rio Grande do Norte,4,135,"11,031,341,354,769",134,Tropical Latin America,103,Latin America and Caribbean,564,Rio Grande do Norte,Rio Grande do Norte,3,admin1,1,1,Rio Grande do Norte,BR-RN,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4772,BRA_4772,Rio Grande do Sul,4,135,"11,031,341,354,772",134,Tropical Latin America,103,Latin America and Caribbean,565,Rio Grande do Sul,Rio Grande do Sul,3,admin1,1,1,Rio Grande do Sul,BR-RS,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4770,BRA_4770,Rondônia,4,135,"11,031,341,354,770",134,Tropical Latin America,103,Latin America and Caribbean,566,Rondonia,Rondonia,3,admin1,1,1,Rondônia,BR-RO,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4771,BRA_4771,Roraima,4,135,"11,031,341,354,771",134,Tropical Latin America,103,Latin America and Caribbean,567,Roraima,Roraima,3,admin1,1,1,Roraima,BR-RR,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4773,BRA_4773,Santa Catarina,4,135,"11,031,341,354,773",134,Tropical Latin America,103,Latin America and Caribbean,568,Santa Catarina,Santa Catarina,3,admin1,1,1,Santa Catarina,BR-SC,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4775,BRA_4775,São Paulo,4,135,"11,031,341,354,775",134,Tropical Latin America,103,Latin America and Caribbean,569,Sao Paulo,Sao Paulo,3,admin1,1,1,São Paulo,BR-SP,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4774,BRA_4774,Sergipe,4,135,"11,031,341,354,774",134,Tropical Latin America,103,Latin America and Caribbean,570,Sergipe,Sergipe,3,admin1,1,1,Sergipe,BR-SE,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4776,BRA_4776,Tocantins,4,135,"11,031,341,354,776",134,Tropical Latin America,103,Latin America and Caribbean,571,Tocantins,Tocantins,3,admin1,1,1,Tocantins,BR-TO,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,136,PRY,Paraguay,3,134,"1,103,134,136",134,Tropical Latin America,103,Latin America and Caribbean,572,Paraguay,Paraguay,2,admin0,1,1,Paraguay,PRY,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,137,S4,North Africa and Middle East,1,1,"1,137",NA,,137,North Africa and Middle East,573,North Africa and Middle East,MENA,7,superregion,0,0,North Africa and Middle East,S4,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,138,R15,North Africa and Middle East,2,137,"1,137,138",138,North Africa and Middle East,137,North Africa and Middle East,574,North Africa and Middle East,MENA,6,region,0,0,North Africa and Middle East,R15,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,160,AFG,Afghanistan,3,138,"1,137,138,160",138,North Africa and Middle East,137,North Africa and Middle East,575,Afghanistan,Afghanistan,2,admin0,1,1,Afghanistan,AFG,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,139,DZA,Algeria,3,138,"1,137,138,139",138,North Africa and Middle East,137,North Africa and Middle East,576,Algeria,Algeria,2,admin0,1,1,Algeria,DZA,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,140,BHR,Bahrain,3,138,"1,137,138,140",138,North Africa and Middle East,137,North Africa and Middle East,577,Bahrain,Bahrain,2,admin0,1,1,Bahrain,BHR,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,141,EGY,Egypt,3,138,"1,137,138,141",138,North Africa and Middle East,137,North Africa and Middle East,578,Egypt,Egypt,2,admin0,1,1,Egypt,EGY,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,142,IRN,Iran (Islamic Republic of),3,138,"1,137,138,142",138,North Africa and Middle East,137,North Africa and Middle East,579,Iran (Islamic Republic of),Iran (Islamic Republic of),2,admin0,0,0,Iran,IRN,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44864,IRN_44864,Alborz,4,142,"113,713,814,244,864",138,North Africa and Middle East,137,North Africa and Middle East,580,Alborz,Alborz,3,admin1,1,1,Alborz,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44865,IRN_44865,Ardebil,4,142,"113,713,814,244,865",138,North Africa and Middle East,137,North Africa and Middle East,581,Ardebil,Ardebil,3,admin1,1,1,Ardebil,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44868,IRN_44868,Bushehr,4,142,"113,713,814,244,868",138,North Africa and Middle East,137,North Africa and Middle East,582,Bushehr,Bushehr,3,admin1,1,1,Bushehr,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44869,IRN_44869,Chahar Mahaal and Bakhtiari,4,142,"113,713,814,244,869",138,North Africa and Middle East,137,North Africa and Middle East,583,Chahar Mahaal and Bakhtiari,Chahar,3,admin1,1,1,Chahar Mahaal and Bakhtiari,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44866,IRN_44866,East Azarbayejan,4,142,"113,713,814,244,866",138,North Africa and Middle East,137,North Africa and Middle East,584,East Azarbayejan,E Azarbayejan,3,admin1,1,1,East Azarbayejan,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44870,IRN_44870,Fars,4,142,"113,713,814,244,870",138,North Africa and Middle East,137,North Africa and Middle East,585,Fars,Fars,3,admin1,1,1,Fars,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44871,IRN_44871,Gilan,4,142,"113,713,814,244,871",138,North Africa and Middle East,137,North Africa and Middle East,586,Gilan,Gilan,3,admin1,1,1,Gilan,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44872,IRN_44872,Golestan,4,142,"113,713,814,244,872",138,North Africa and Middle East,137,North Africa and Middle East,587,Golestan,Golestan,3,admin1,1,1,Golestan,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44873,IRN_44873,Hamadan,4,142,"113,713,814,244,873",138,North Africa and Middle East,137,North Africa and Middle East,588,Hamadan,Hamadan,3,admin1,1,1,Hamadan,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44874,IRN_44874,Hormozgan,4,142,"113,713,814,244,874",138,North Africa and Middle East,137,North Africa and Middle East,589,Hormozgan,Hormozgan,3,admin1,1,1,Hormozgan,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44875,IRN_44875,Ilam,4,142,"113,713,814,244,875",138,North Africa and Middle East,137,North Africa and Middle East,590,Ilam,Ilam,3,admin1,1,1,Ilam,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44876,IRN_44876,Isfahan,4,142,"113,713,814,244,876",138,North Africa and Middle East,137,North Africa and Middle East,591,Isfahan,Isfahan,3,admin1,1,1,Isfahan,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44877,IRN_44877,Kerman,4,142,"113,713,814,244,877",138,North Africa and Middle East,137,North Africa and Middle East,592,Kerman,Kerman,3,admin1,1,1,Kerman,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44878,IRN_44878,Kermanshah,4,142,"113,713,814,244,878",138,North Africa and Middle East,137,North Africa and Middle East,593,Kermanshah,Kermanshah,3,admin1,1,1,Kermanshah,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44880,IRN_44880,Khorasan-e-Razavi,4,142,"113,713,814,244,880",138,North Africa and Middle East,137,North Africa and Middle East,594,Khorasan-e-Razavi,Khorasan,3,admin1,1,1,Khorasan-e-Razavi,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44882,IRN_44882,Khuzestan,4,142,"113,713,814,244,882",138,North Africa and Middle East,137,North Africa and Middle East,595,Khuzestan,Khuzestan,3,admin1,1,1,Khuzestan,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44883,IRN_44883,Kohgiluyeh and Boyer-Ahmad,4,142,"113,713,814,244,883",138,North Africa and Middle East,137,North Africa and Middle East,596,Kohgiluyeh and Boyer-Ahmad,Kohgiluyeh,3,admin1,1,1,Kohgiluyeh and Boyer-Ahmad,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44884,IRN_44884,Kurdistan,4,142,"113,713,814,244,884",138,North Africa and Middle East,137,North Africa and Middle East,597,Kurdistan,Kurdistan,3,admin1,1,1,Kurdistan,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44885,IRN_44885,Lorestan,4,142,"113,713,814,244,885",138,North Africa and Middle East,137,North Africa and Middle East,598,Lorestan,Lorestan,3,admin1,1,1,Lorestan,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44886,IRN_44886,Markazi,4,142,"113,713,814,244,886",138,North Africa and Middle East,137,North Africa and Middle East,599,Markazi,Markazi,3,admin1,1,1,Markazi,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44887,IRN_44887,Mazandaran,4,142,"113,713,814,244,887",138,North Africa and Middle East,137,North Africa and Middle East,600,Mazandaran,Mazandaran,3,admin1,1,1,Mazandaran,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44879,IRN_44879,North Khorasan,4,142,"113,713,814,244,879",138,North Africa and Middle East,137,North Africa and Middle East,601,North Khorasan,N Khorasan,3,admin1,1,1,North Khorasan,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44888,IRN_44888,Qazvin,4,142,"113,713,814,244,888",138,North Africa and Middle East,137,North Africa and Middle East,602,Qazvin,Qazvin,3,admin1,1,1,Qazvin,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44889,IRN_44889,Qom,4,142,"113,713,814,244,889",138,North Africa and Middle East,137,North Africa and Middle East,603,Qom,Qom,3,admin1,1,1,Qom,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44890,IRN_44890,Semnan,4,142,"113,713,814,244,890",138,North Africa and Middle East,137,North Africa and Middle East,604,Semnan,Semnan,3,admin1,1,1,Semnan,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44891,IRN_44891,Sistan and Baluchistan,4,142,"113,713,814,244,891",138,North Africa and Middle East,137,North Africa and Middle East,605,Sistan and Baluchistan,Sistan Balu,3,admin1,1,1,Sistan and Baluchistan,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44881,IRN_44881,South Khorasan,4,142,"113,713,814,244,881",138,North Africa and Middle East,137,North Africa and Middle East,606,South Khorasan,S Khorasan,3,admin1,1,1,South Khorasan,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44892,IRN_44892,Tehran,4,142,"113,713,814,244,892",138,North Africa and Middle East,137,North Africa and Middle East,607,Tehran,Tehran,3,admin1,1,1,Tehran,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44867,IRN_44867,West Azarbayejan,4,142,"113,713,814,244,867",138,North Africa and Middle East,137,North Africa and Middle East,608,West Azarbayejan,W Azarbayejan,3,admin1,1,1,West Azarbayejan,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44893,IRN_44893,Yazd,4,142,"113,713,814,244,893",138,North Africa and Middle East,137,North Africa and Middle East,609,Yazd,Yazd,3,admin1,1,1,Yazd,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,44894,IRN_44894,Zanjan,4,142,"113,713,814,244,894",138,North Africa and Middle East,137,North Africa and Middle East,610,Zanjan,Zanjan,3,admin1,1,1,Zanjan,,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,143,IRQ,Iraq,3,138,"1,137,138,143",138,North Africa and Middle East,137,North Africa and Middle East,611,Iraq,Iraq,2,admin0,1,1,Iraq,IRQ,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,144,JOR,Jordan,3,138,"1,137,138,144",138,North Africa and Middle East,137,North Africa and Middle East,612,Jordan,Jordan,2,admin0,1,1,Jordan,JOR,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,145,KWT,Kuwait,3,138,"1,137,138,145",138,North Africa and Middle East,137,North Africa and Middle East,613,Kuwait,Kuwait,2,admin0,1,1,Kuwait,KWT,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,146,LBN,Lebanon,3,138,"1,137,138,146",138,North Africa and Middle East,137,North Africa and Middle East,614,Lebanon,Lebanon,2,admin0,1,1,Lebanon,LBN,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,147,LBY,Libya,3,138,"1,137,138,147",138,North Africa and Middle East,137,North Africa and Middle East,615,Libya,Libya,2,admin0,1,1,Libya,LBY,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,148,MAR,Morocco,3,138,"1,137,138,148",138,North Africa and Middle East,137,North Africa and Middle East,616,Morocco,Morocco,2,admin0,1,1,Morocco,MAR,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,150,OMN,Oman,3,138,"1,137,138,150",138,North Africa and Middle East,137,North Africa and Middle East,617,Oman,Oman,2,admin0,1,1,Oman,OMN,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,149,PSE,Palestine,3,138,"1,137,138,149",138,North Africa and Middle East,137,North Africa and Middle East,618,Palestine,Palestine,2,admin0,1,1,Palestine,PSE,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,151,QAT,Qatar,3,138,"1,137,138,151",138,North Africa and Middle East,137,North Africa and Middle East,619,Qatar,Qatar,2,admin0,1,1,Qatar,QAT,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,152,SAU,Saudi Arabia,3,138,"1,137,138,152",138,North Africa and Middle East,137,North Africa and Middle East,620,Saudi Arabia,Saudi Arabia,2,admin0,1,1,Saudi Arabia,SAU,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,522,SDN,Sudan,3,138,"1,137,138,522",138,North Africa and Middle East,137,North Africa and Middle East,621,Sudan,Sudan,2,admin0,1,1,Sudan,SDN,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,153,SYR,Syrian Arab Republic,3,138,"1,137,138,153",138,North Africa and Middle East,137,North Africa and Middle East,622,Syrian Arab Republic,Syrian Arab Republic,2,admin0,1,1,Syria,SYR,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,154,TUN,Tunisia,3,138,"1,137,138,154",138,North Africa and Middle East,137,North Africa and Middle East,623,Tunisia,Tunisia,2,admin0,1,1,Tunisia,TUN,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,155,TUR,Turkey,3,138,"1,137,138,155",138,North Africa and Middle East,137,North Africa and Middle East,624,Turkey,Turkey,2,admin0,1,1,Turkey,TUR,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,156,ARE,United Arab Emirates,3,138,"1,137,138,156",138,North Africa and Middle East,137,North Africa and Middle East,625,United Arab Emirates,United Arab Emirates,2,admin0,1,1,United Arab Emirates,ARE,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,157,YEM,Yemen,3,138,"1,137,138,157",138,North Africa and Middle East,137,North Africa and Middle East,626,Yemen,Yemen,2,admin0,1,1,Yemen,YEM,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,158,S5,South Asia,1,1,"1,158",NA,,158,South Asia,627,South Asia,S Asia,7,superregion,0,0,South Asia,S5,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,159,R4,South Asia,2,158,"1,158,159",159,South Asia,158,South Asia,628,South Asia,S Asia,6,region,0,0,South Asia,R4,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,161,BGD,Bangladesh,3,159,"1,158,159,161",159,South Asia,158,South Asia,629,Bangladesh,Bangladesh,2,admin0,1,1,Bangladesh,BGD,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,162,BTN,Bhutan,3,159,"1,158,159,162",159,South Asia,158,South Asia,630,Bhutan,Bhutan,2,admin0,1,1,Bhutan,BTN,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,163,IND,India,3,159,"1,158,159,163",159,South Asia,158,South Asia,631,India,India,2,admin0,0,0,India,IND,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4841,IND_4841,Andhra Pradesh,4,163,"11,581,591,634,841",159,South Asia,158,South Asia,632,Andhra Pradesh,Andhra Pradesh,3,admin1,0,0,Andhra Pradesh,IN-AP,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,43908,IND_43908,"Andhra Pradesh, Rural",5,4841,"1,158,159,163,484,140,000",159,South Asia,158,South Asia,633,"Andhra Pradesh, Rural",Andhra Pradesh R,4,admin2,1,1,"Andhra Pradesh, Rural",,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,43872,IND_43872,"Andhra Pradesh, Urban",5,4841,"1,158,159,163,484,140,000",159,South Asia,158,South Asia,634,"Andhra Pradesh, Urban",Andhra Pradesh U,4,admin2,1,1,"Andhra Pradesh, Urban",,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4842,IND_4842,Arunachal Pradesh,4,163,"11,581,591,634,842",159,South Asia,158,South Asia,635,Arunachal Pradesh,Arunachal Pradesh,3,admin1,0,0,Arunachal Pradesh,IN-AR,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,43909,IND_43909,"Arunachal Pradesh, Rural",5,4842,"1,158,159,163,484,240,000",159,South Asia,158,South Asia,636,"Arunachal Pradesh, Rural",Arunachal Pradesh R,4,admin2,1,1,"Arunachal Pradesh, Rural",,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,43873,IND_43873,"Arunachal Pradesh, Urban",5,4842,"1,158,159,163,484,240,000",159,South Asia,158,South Asia,637,"Arunachal Pradesh, Urban",Arunachal Pradesh U,4,admin2,1,1,"Arunachal Pradesh, Urban",,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4843,IND_4843,Assam,4,163,"11,581,591,634,843",159,South Asia,158,South Asia,638,Assam,Assam,3,admin1,0,0,Assam,IN-AS,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,43910,IND_43910,"Assam, Rural",5,4843,"1,158,159,163,484,340,000",159,South Asia,158,South Asia,639,"Assam, Rural",Assam R,4,admin2,1,1,"Assam, Rural",,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,43874,IND_43874,"Assam, Urban",5,4843,"1,158,159,163,484,340,000",159,South Asia,158,South Asia,640,"Assam, Urban",Assam U,4,admin2,1,1,"Assam, Urban",,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4844,IND_4844,Bihar,4,163,"11,581,591,634,844",159,South Asia,158,South Asia,641,Bihar,Bihar,3,admin1,0,0,Bihar,IN-BR,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,43911,IND_43911,"Bihar, Rural",5,4844,"1,158,159,163,484,440,000",159,South Asia,158,South Asia,642,"Bihar, Rural",Bihar R,4,admin2,1,1,"Bihar, Rural",,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,43875,IND_43875,"Bihar, Urban",5,4844,"1,158,159,163,484,440,000",159,South Asia,158,South Asia,643,"Bihar, Urban",Bihar U,4,admin2,1,1,"Bihar, Urban",,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,4846,IND_4846,Chhattisgarh,4,163,"11,581,591,634,846",159,South Asia,158,South Asia,644,Chhattisgarh,Chhattisgarh,3,admin1,0,0,Chhattisgarh,IN-CT,0,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
714,35,43913,IND_43913,"Chhattisgarh, Rural",5,4846,"1,158,159,163,484,640,000",159,South Asia,158,South Asia,645,"Chhattisgarh, Rural",Chhattisgarh R,4,admin2,1,1,"Chhattisgarh, Rural",,NA,03/06/2020 17:03,NA,03/06/2020 17:03,03/06/2020 17:03
